Year,Loser_PID,Winner_PID,Loser_Index,Winner_Index
2000,356,177,3778,1843
2000,120,219,1209,2283
2000,346,421,3682,4454
2000,155,167,1611,1740
2000,421,177,4454,1843
2000,125,177,1262,1843
2000,167,177,1740,1843
2000,338,14,3600,141
2000,355,41,3770,443
2000,174,54,1819,572
2000,436,266,4623,2813
2000,383,349,4064,3727
2000,337,361,3587,3818
2000,14,41,141,443
2000,388,54,4130,572
2000,24,238,246,2487
2000,435,266,4604,2813
2000,238,361,2487,3818
2000,54,361,572,3818
2000,346,12,3682,126
2000,77,48,790,516
2000,267,219,2827,2283
2000,113,287,1153,3050
2000,97,423,997,4471
2000,319,76,3383,784
2000,12,137,126,1409
2000,423,279,4471,2967
2000,343,287,3664,3050
2000,120,279,1209,2967
2000,137,287,1409,3050
2000,279,287,2967,3050
2000,287,76,3050,784
2000,223,12,2324,126
2000,126,24,1284,246
2000,54,72,572,742
2000,137,117,1409,1188
2000,167,125,1740,1262
2000,142,155,1472,1611
2000,336,177,3567,1843
2000,359,182,3805,1891
2000,163,185,1691,1922
2000,120,395,1209,4193
2000,113,423,1153,4471
2000,355,12,3770,126
2000,155,117,1611,1188
2000,311,125,3295,1262
2000,72,177,742,1843
2000,423,182,4471,1891
2000,24,185,246,1922
2000,238,395,2487,4193
2000,185,117,1922,1188
2000,395,125,4193,1262
2000,12,177,126,1843
2000,346,182,3682,1891
2000,177,117,1843,1188
2000,182,125,1891,1262
2000,125,117,1262,1188
2000,320,197,3389,2052
2000,348,242,3705,2523
2000,317,279,3360,2967
2000,191,301,1999,3211
2000,362,351,3824,3742
2000,421,426,4454,4510
2000,356,435,3778,4604
2000,279,41,2967,443
2000,301,53,3211,564
2000,242,323,2523,3417
2000,197,435,2052,4604
2000,41,323,443,3417
2000,435,343,4604,3664
2000,426,351,4510,3742
2000,351,323,3742,3417
2000,12,48,126,516
2000,423,72,4471,742
2000,301,77,3211,790
2000,315,120,3338,1209
2000,137,125,1409,1262
2000,167,163,1740,1691
2000,287,185,3050,1922
2000,142,311,1472,3295
2000,362,343,3824,3664
2000,155,346,1611,3682
2000,191,356,1999,3778
2000,197,2,2052,12
2000,128,113,1307,1153
2000,117,126,1188,1284
2000,238,163,2487,1691
2000,77,177,790,1843
2000,120,228,1209,2374
2000,72,316,742,3353
2000,325,346,3435,3682
2000,356,351,3778,3742
2000,48,361,516,3818
2000,185,382,1922,4059
2000,316,126,3353,1284
2000,228,163,2374,1691
2000,177,182,1843,1891
2000,2,311,12,3295
2000,351,346,3742,3682
2000,311,126,3295,1284
2000,346,182,3682,1891
2000,163,126,1691,1284
2000,182,126,1891,1284
2000,358,2,3798,12
2000,48,12,516,126
2000,163,117,1691,1188
2000,120,125,1209,1262
2000,97,167,997,1740
2000,311,228,3295,2374
2000,77,245,790,2558
2000,126,316,1284,3353
2000,76,372,784,3944
2000,356,382,3778,4059
2000,167,2,1740,12
2000,316,12,3353,126
2000,382,72,4059,742
2000,125,226,1262,2356
2000,245,228,2558,2374
2000,325,372,3435,3944
2000,226,2,2356,12
2000,117,12,1188,126
2000,372,72,3944,742
2000,2,72,12,742
2000,320,41,3389,443
2000,219,54,2283,572
2000,421,174,4454,1819
2000,266,185,2813,1922
2000,264,197,2786,2052
2000,191,361,1999,3818
2000,242,362,2523,3824
2000,343,388,3664,4130
2000,279,436,2967,4623
2000,388,41,4130,443
2000,174,54,1819,572
2000,197,185,2052,1922
2000,323,362,3417,3824
2000,436,426,4623,4510
2000,426,185,4510,1922
2000,362,351,3824,3742
2000,41,351,443,3742
2000,185,351,1922,3742
2000,245,24,2558,246
2000,346,72,3682,742
2000,311,137,3295,1409
2000,337,167,3587,1740
2000,125,185,1262,1922
2000,325,238,3435,2487
2000,120,279,1209,2967
2000,142,323,1472,3417
2000,421,343,4454,3664
2000,287,356,3050,3778
2000,72,76,742,784
2000,177,77,1843,790
2000,279,126,2967,1284
2000,238,128,2487,1307
2000,167,163,1740,1691
2000,185,316,1922,3353
2000,382,323,4059,3417
2000,24,351,246,3742
2000,126,76,1284,784
2000,137,128,1409,1307
2000,163,351,1691,3742
2000,343,356,3664,3778
2000,356,128,3778,1307
2000,77,228,790,2374
2000,323,316,3417,3353
2000,76,351,784,3742
2000,228,316,2374,3353
2000,128,351,1307,3742
2000,316,351,3353,3742
2000,346,154,3682,1603
2000,393,177,4176,1843
2000,381,185,4048,1922
2000,356,244,3778,2545
2000,90,355,935,3770
2000,372,177,3944,1843
2000,319,185,3383,1922
2000,191,239,1999,2498
2000,355,185,3770,1922
2000,244,426,2545,4510
2000,239,177,2498,1843
2000,426,185,4510,1922
2000,185,177,1922,1843
2000,295,41,3149,443
2000,435,125,4604,1262
2000,279,137,2967,1409
2000,117,197,1188,2052
2000,242,361,2523,3818
2000,196,408,2038,4339
2000,408,41,4339,443
2000,125,423,1262,4471
2000,362,163,3824,1691
2000,41,197,443,2052
2000,228,2,2374,12
2000,182,76,1891,784
2000,76,351,784,3742
2000,182,351,1891,3742
2000,351,2,3742,12
2000,2,228,12,2374
2001,346,177,3683,1844
2001,14,182,142,1892
2001,259,197,2742,2053
2001,358,244,3799,2546
2001,372,266,3945,2814
2001,147,311,1523,3296
2001,256,167,2705,1741
2001,315,182,3339,1892
2001,311,244,3296,2546
2001,337,264,3588,2787
2001,72,266,743,2814
2001,182,167,1892,1741
2001,197,177,2053,1844
2001,244,266,2546,2814
2001,177,266,1844,2814
2001,266,167,2814,1741
2001,24,155,247,1612
2001,174,353,1820,3760
2001,158,393,1634,4177
2001,223,423,2325,4472
2001,382,435,4060,4605
2001,93,317,964,3361
2001,353,336,3760,3568
2001,423,388,4472,4131
2001,435,431,4605,4564
2001,359,336,3806,3568
2001,431,388,4564,4131
2001,336,388,3568,4131
2001,317,393,3361,4177
2001,388,393,4131,4177
2001,320,12,3390,127
2001,191,48,2000,517
2001,219,54,2284,573
2001,436,97,4624,998
2001,113,120,1154,1210
2001,41,208,444,2167
2001,323,279,3418,2968
2001,362,421,3825,4455
2001,142,426,1473,4511
2001,97,12,998,127
2001,48,120,517,1210
2001,54,208,573,2167
2001,343,408,3665,4340
2001,361,421,3819,4455
2001,279,426,2968,4511
2001,12,120,127,1210
2001,208,426,2167,4511
2001,120,408,1210,4340
2001,55,54,580,573
2001,266,137,2814,1410
2001,48,197,517,2053
2001,382,219,4060,2284
2001,421,347,4455,3690
2001,242,423,2524,4472
2001,338,430,3601,4557
2001,259,436,2742,4624
2001,423,137,4472,1410
2001,436,185,4624,1923
2001,54,219,573,2284
2001,97,430,998,4557
2001,197,185,2053,1923
2001,219,346,2284,3683
2001,287,24,3051,247
2001,408,72,4340,743
2001,126,125,1285,1263
2001,265,167,2809,1741
2001,14,182,142,1892
2001,279,337,2968,3588
2001,426,343,4511,3665
2001,323,356,3418,3779
2001,72,24,743,247
2001,343,125,3665,1263
2001,337,163,3588,1692
2001,167,362,1741,3825
2001,362,41,3825,444
2001,125,163,1263,1692
2001,356,182,3779,1892
2001,163,182,1692,1892
2001,414,2,4383,13
2001,363,14,3836,142
2001,116,53,1183,565
2001,388,54,4131,573
2001,24,56,247,590
2001,391,67,4159,683
2001,336,72,3568,743
2001,158,74,1634,767
2001,97,125,998,1263
2001,244,163,2546,1692
2001,266,167,2814,1741
2001,12,177,127,1844
2001,113,181,1154,1886
2001,41,182,444,1892
2001,31,197,318,2053
2001,372,223,3945,2325
2001,142,228,1473,2375
2001,239,238,2499,2488
2001,421,242,4455,2524
2001,338,264,3601,2787
2001,347,311,3690,3296
2001,383,319,4065,3384
2001,147,337,1523,3588
2001,43,351,467,3743
2001,353,382,3760,4060
2001,426,408,4511,4340
2001,154,2,1604,13
2001,181,14,1886,142
2001,219,53,2284,565
2001,74,54,767,573
2001,242,67,2524,683
2001,264,72,2787,743
2001,120,125,1210,1263
2001,48,126,517,1285
2001,238,177,2488,1844
2001,167,182,1741,1892
2001,279,223,2968,2325
2001,55,265,580,2809
2001,343,287,3665,3051
2001,257,323,2719,3418
2001,349,337,3728,3588
2001,228,346,2375,3683
2001,311,351,3296,3743
2001,358,362,3799,3825
2001,56,393,590,4177
2001,436,435,4624,4605
2001,323,2,3418,13
2001,125,72,1263,743
2001,197,163,2053,1692
2001,14,177,142,1844
2001,337,185,3588,1923
2001,182,287,1892,3051
2001,53,346,565,3683
2001,393,351,4177,3743
2001,126,423,1285,4472
2001,346,72,3683,743
2001,351,185,3743,1923
2001,362,287,3825,3051
2001,265,2,2809,13
2001,287,163,3051,1692
2001,163,72,1692,743
2001,72,2,743,13
2001,439,13,4651,133
2001,347,74,3690,767
2001,266,91,2814,943
2001,84,262,870,2772
2001,383,388,4065,4131
2001,158,74,1634,767
2001,13,388,133,4131
2001,293,67,3127,683
2001,388,421,4131,4455
2001,67,421,683,4455
2001,155,48,1612,517
2001,362,125,3825,1263
2001,361,137,3819,1410
2001,208,191,2167,2000
2001,244,343,2546,3665
2001,323,351,3418,3743
2001,185,356,1923,3779
2001,355,359,3771,3806
2001,120,408,1210,4340
2001,414,426,4383,4511
2001,356,48,3779,517
2001,359,125,3806,1263
2001,408,191,4340,2000
2001,343,346,3665,3683
2001,256,351,2705,3743
2001,137,48,1410,517
2001,191,125,2000,1263
2001,351,346,3743,3683
2001,346,48,3683,517
2001,48,125,517,1263
2001,355,257,3771,2719
2001,301,317,3212,3361
2001,41,393,444,4177
2001,31,435,318,4605
2001,393,53,4177,565
2001,24,177,247,1844
2001,108,408,1105,4340
2001,154,423,1604,4472
2001,317,435,3361,4605
2001,408,177,4340,1844
2001,53,423,565,4472
2001,435,423,4605,4472
2001,423,177,4472,1844
2001,120,51,1210,554
2001,191,72,2000,743
2001,359,125,3806,1263
2001,244,163,2546,1692
2001,197,356,2053,3779
2001,343,48,3665,517
2001,51,125,554,1263
2001,414,163,4383,1692
2001,72,223,743,2325
2001,356,226,3779,2357
2001,223,125,2325,1263
2001,226,163,2357,1692
2001,48,279,517,2968
2001,279,163,2968,1692
2001,174,12,1820,127
2001,97,54,998,573
2001,55,74,580,767
2001,421,116,4455,1183
2001,113,142,1154,1473
2001,336,158,3568,1634
2001,139,247,1435,2583
2001,259,293,2742,3127
2001,67,320,683,3390
2001,337,382,3588,4060
2001,54,74,573,767
2001,43,142,467,1473
2001,116,247,1183,2583
2001,12,264,127,2787
2001,353,320,3760,3390
2001,382,436,4060,4624
2001,247,74,2583,767
2001,293,320,3127,3390
2001,264,436,2787,4624
2001,436,74,4624,767
2001,320,142,3390,1473
2001,142,74,1473,767
2001,12,1,127,1
2001,113,67,1154,683
2001,54,74,573,767
2001,436,142,4624,1473
2001,116,264,1183,2787
2001,97,320,998,3390
2001,337,336,3588,3568
2001,55,382,580,4060
2001,293,421,3127,4455
2001,320,1,3390,1
2001,264,183,2787,1909
2001,414,228,4383,2375
2001,67,382,683,4060
2001,336,421,3568,4455
2001,382,1,4060,1
2001,74,142,767,1473
2001,56,228,590,2375
2001,183,421,1909,4455
2001,142,1,1473,1
2001,421,228,4455,2375
2001,1,228,1,2375
2001,147,24,1523,247
2001,257,106,2719,1089
2001,383,129,4065,1321
2001,439,174,4651,1820
2001,358,191,3799,2000
2001,108,339,1105,3615
2001,209,405,2178,4303
2001,14,24,142,247
2001,239,106,2499,1089
2001,256,137,2705,1410
2001,339,167,3615,1741
2001,223,191,2325,2000
2001,435,242,4605,2524
2001,174,355,1820,3771
2001,346,405,3683,4303
2001,154,167,1604,1741
2001,24,405,247,4303
2001,137,167,1410,1741
2001,405,316,4303,3354
2001,167,316,1741,3354
2001,355,316,3771,3354
2001,343,72,3665,743
2001,41,120,444,1210
2001,197,185,2053,1923
2001,301,208,3212,2167
2001,128,244,1308,2546
2001,351,279,3743,2968
2001,431,311,4564,3296
2001,323,361,3418,3819
2001,356,372,3779,3945
2001,408,426,4340,4511
2001,361,76,3819,785
2001,177,120,1844,1210
2001,163,125,1692,1263
2001,372,244,3945,2546
2001,72,311,743,3296
2001,279,423,2968,4472
2001,185,426,1923,4511
2001,244,120,2546,1210
2001,76,125,785,1263
2001,208,311,2167,3296
2001,423,426,4472,4511
2001,426,120,4511,1210
2001,311,125,3296,1263
2001,125,120,1263,1210
2001,382,43,4060,467
2001,353,56,3760,590
2001,54,77,573,791
2001,421,97,4455,998
2001,184,113,1914,1154
2001,259,228,2742,2375
2001,266,264,2814,2787
2001,116,348,1183,3706
2001,436,43,4624,467
2001,12,56,127,590
2001,113,142,1154,1473
2001,264,287,2787,3051
2001,97,348,998,3706
2001,348,43,3706,467
2001,142,56,1473,590
2001,287,43,3051,467
2001,56,228,590,2375
2001,43,228,467,2375
2001,76,53,785,565
2001,226,120,2357,1210
2001,41,128,444,1308
2001,31,185,318,1923
2001,362,197,3825,2053
2001,323,351,3418,3743
2001,155,408,1612,4340
2001,120,53,1210,565
2001,301,128,3212,1308
2001,408,185,4340,1923
2001,426,279,4511,2968
2001,48,351,517,3743
2001,53,185,565,1923
2001,279,197,2968,2053
2001,185,128,1923,1308
2001,197,351,2053,3743
2001,351,128,3743,1308
2001,239,2,2499,13
2001,361,14,3819,142
2001,349,137,3728,1410
2001,257,191,2719,2000
2001,355,223,3771,2325
2001,154,256,1604,2705
2001,174,316,1820,3354
2001,242,346,2524,3683
2001,147,358,1523,3799
2001,91,388,943,4131
2001,223,2,2325,13
2001,339,137,3615,1410
2001,388,182,4131,1892
2001,191,256,2000,2705
2001,14,358,142,3799
2001,358,2,3799,13
2001,167,256,1741,2705
2001,182,346,1892,3683
2001,137,2,1410,13
2001,256,346,2705,3683
2001,2,346,13,3683
2001,359,14,3806,142
2001,388,54,4131,573
2001,142,174,1473,1820
2001,43,238,467,2488
2001,355,256,3771,2705
2001,219,287,2284,3051
2001,93,346,964,3683
2001,337,357,3588,3789
2001,339,414,3615,4383
2001,174,14,1820,142
2001,346,137,3683,1410
2001,238,256,2488,2705
2001,357,356,3789,3779
2001,54,431,573,4564
2001,356,256,3779,2705
2001,14,137,142,1410
2001,431,256,4564,2705
2001,256,137,2705,1410
2001,239,1,2499,1
2001,113,117,1154,1189
2001,67,129,683,1321
2001,77,177,791,1844
2001,353,182,3760,1892
2001,42,266,453,2814
2001,97,362,998,3825
2001,117,129,1189,1321
2001,177,242,1844,2524
2001,12,2,127,13
2001,113,41,1154,444
2001,142,76,1473,785
2001,126,93,1285,964
2001,426,97,4511,998
2001,343,117,3665,1189
2001,423,120,4472,1210
2001,316,129,3354,1321
2001,185,137,1923,1410
2001,355,167,3771,1741
2001,362,177,3825,1844
2001,77,182,791,1892
2001,54,191,573,2000
2001,351,197,3743,2053
2001,125,208,1263,2167
2001,257,228,2719,2375
2001,128,266,1308,2814
2001,67,361,683,3819
2001,311,383,3296,4065
2001,382,408,4060,4340
2001,167,2,1741,13
2001,361,76,3819,785
2001,197,120,2053,1210
2001,421,137,4455,1410
2001,287,163,3051,1692
2001,383,182,4065,1892
2001,117,191,1189,2000
2001,129,208,1321,2167
2001,93,228,964,2375
2001,41,238,444,2488
2001,266,408,2814,4340
2001,208,2,2167,13
2001,72,120,743,1210
2001,228,137,2375,1410
2001,408,182,4340,1892
2001,177,238,1844,2488
2001,238,2,2488,13
2001,120,182,1210,1892
2001,182,2,1892,13
2001,343,12,3665,127
2001,293,14,3127,142
2001,239,41,2499,444
2001,149,51,1545,554
2001,154,74,1604,767
2001,393,77,4177,791
2001,361,93,3819,964
2001,226,155,2357,1612
2001,301,191,3212,2000
2001,223,208,2325,2167
2001,55,244,580,2546
2001,97,264,998,2787
2001,265,279,2809,2968
2001,242,339,2524,3615
2001,266,346,2814,3683
2001,355,356,3771,3779
2001,325,388,3436,4131
2001,421,408,4455,4340
2001,436,414,4624,4383
2001,147,423,1523,4472
2001,93,2,964,13
2001,120,41,1210,444
2001,414,72,4383,743
2001,382,74,4060,767
2001,54,117,573,1189
2001,113,125,1154,1263
2001,388,128,4131,1308
2001,279,163,2968,1692
2001,14,167,142,1741
2001,24,185,247,1923
2001,12,228,127,2375
2001,257,238,2719,2488
2001,426,244,4511,2546
2001,191,287,2000,3051
2001,423,311,4472,3296
2001,346,323,3683,3418
2001,177,356,1844,3779
2001,126,408,1285,4340
2001,323,2,3418,13
2001,155,76,1612,785
2001,316,125,3354,1263
2001,408,128,4340,1308
2001,117,137,1189,1410
2001,185,167,1923,1741
2001,238,182,2488,1892
2001,228,197,2375,2053
2001,72,287,743,3051
2001,163,311,1692,3296
2001,74,356,767,3779
2001,167,2,1741,13
2001,197,125,2053,1263
2001,41,137,444,1410
2001,128,142,1308,1473
2001,356,182,3779,1892
2001,287,244,3051,2546
2001,311,339,3296,3615
2001,244,2,2546,13
2001,142,137,1473,1410
2001,339,182,3615,1892
2001,182,137,1892,1410
2001,137,2,1410,13
2001,388,54,4131,573
2001,43,266,467,2814
2001,325,338,3436,3601
2001,362,358,3825,3799
2001,174,360,1820,3814
2001,410,414,4354,4383
2001,421,436,4455,4624
2001,414,336,4383,3568
2001,54,360,573,3814
2001,266,436,2814,4624
2001,436,113,4624,1154
2001,113,336,1154,3568
2001,336,56,3568,590
2001,238,74,2488,767
2001,242,128,2524,1308
2001,219,177,2284,1844
2001,77,183,791,1909
2001,435,185,4605,1923
2001,84,226,870,2357
2001,301,259,3212,2742
2001,393,264,4177,2787
2001,256,311,2705,3296
2001,337,382,3588,4060
2001,177,259,1844,2742
2001,226,283,2357,3014
2001,353,311,3760,3296
2001,74,320,767,3390
2001,264,382,2787,4060
2001,283,128,3014,1308
2001,183,259,1909,2742
2001,382,311,4060,3296
2001,185,320,1923,3390
2001,320,128,3390,1308
2001,311,259,3296,2742
2001,259,128,2742,1308
2001,325,12,3436,127
2001,126,41,1285,444
2001,238,43,2488,467
2001,48,54,517,573
2001,423,74,4472,767
2001,185,77,1923,791
2001,351,97,3743,998
2001,362,117,3825,1189
2001,242,142,2524,1473
2001,72,155,743,1612
2001,279,167,2968,1741
2001,356,177,3779,1844
2001,113,228,1154,2375
2001,301,264,3212,2787
2001,343,287,3665,3051
2001,346,311,3683,3296
2001,426,320,4511,3390
2001,244,421,2546,4455
2001,208,435,2167,4605
2001,128,43,1308,467
2001,382,74,4060,767
2001,54,97,573,998
2001,355,125,3771,1263
2001,320,155,3390,1612
2001,408,163,4340,1692
2001,287,167,3051,1741
2001,142,177,1473,1844
2001,421,228,4455,2375
2001,183,264,1909,2787
2001,117,361,1189,3819
2001,41,435,444,4605
2001,43,74,467,767
2001,97,125,998,1263
2001,77,177,791,1844
2001,167,228,1741,2375
2001,435,264,4605,2787
2001,155,361,1612,3819
2001,177,12,1844,127
2001,264,74,2787,767
2001,125,163,1263,1692
2001,361,228,3819,2375
2001,163,12,1692,127
2001,74,228,767,2375
2001,12,228,127,2375
2001,154,155,1604,1612
2001,338,219,3601,2284
2001,108,239,1105,2499
2001,349,256,3728,2705
2001,414,265,4383,2809
2001,388,337,4131,3588
2001,372,339,3945,3615
2001,2,395,13,4194
2001,53,155,565,1612
2001,393,219,4177,2284
2001,362,256,3825,2705
2001,395,337,4194,3588
2001,265,339,2809,3615
2001,337,155,3588,1612
2001,239,219,2499,2284
2001,155,256,1612,2705
2001,219,339,2284,3615
2001,256,339,2705,3615
2001,426,43,4511,467
2001,382,55,4060,580
2001,247,74,2583,767
2001,113,120,1154,1210
2001,142,223,1473,2325
2001,208,226,2167,2357
2001,1,252,1,2661
2001,264,259,2787,2742
2001,191,283,2000,3014
2001,436,287,4624,3051
2001,12,320,127,3390
2001,279,336,2968,3568
2001,244,343,2546,3665
2001,158,355,1634,3771
2001,343,43,3665,467
2001,120,54,1210,573
2001,283,77,3014,791
2001,355,117,3771,1189
2001,74,223,767,2325
2001,55,259,580,2742
2001,435,266,4605,2814
2001,226,287,2357,3051
2001,163,336,1692,3568
2001,266,76,2814,785
2001,77,128,791,1308
2001,336,223,3568,2325
2001,54,252,573,2661
2001,72,287,743,3051
2001,43,320,467,3390
2001,252,117,2661,1189
2001,259,128,2742,1308
2001,320,223,3390,2325
2001,76,287,785,3051
2001,223,128,2325,1308
2001,117,287,1189,3051
2001,287,128,3051,1308
2001,337,42,3588,453
2001,388,239,4131,2499
2001,234,256,2439,2705
2001,149,338,1545,3601
2001,372,339,3945,3615
2001,137,348,1410,3706
2001,24,353,247,3760
2001,158,393,1634,4177
2001,347,414,3690,4383
2001,353,155,3760,1612
2001,348,219,3706,2284
2001,42,393,453,4177
2001,256,414,2705,4383
2001,414,155,4383,1612
2001,219,339,2284,3615
2001,338,393,3601,4177
2001,393,239,4177,2499
2001,155,339,1612,3615
2001,239,339,2499,3615
2001,167,43,1741,467
2001,226,208,2357,2167
2001,54,223,573,2325
2001,435,245,4605,2559
2001,311,259,3296,2742
2001,320,262,3390,2772
2001,266,264,2814,2787
2001,325,287,3436,3051
2001,283,336,3014,3568
2001,242,421,2524,4455
2001,245,55,2559,580
2001,336,74,3568,767
2001,223,208,2325,2167
2001,43,264,467,2787
2001,262,74,2772,767
2001,208,287,2167,3051
2001,287,264,3051,2787
2001,74,264,767,2787
2001,343,31,3665,318
2001,126,108,1285,1105
2001,48,113,517,1154
2001,116,117,1183,1189
2001,84,197,870,2053
2001,183,301,1909,3212
2001,315,357,3339,3789
2001,238,361,2488,3819
2001,191,382,2000,4060
2001,355,408,3771,4340
2001,439,423,4651,4472
2001,362,14,3825,142
2001,118,31,1195,318
2001,423,108,4472,1105
2001,197,113,2053,1154
2001,117,301,1189,3212
2001,361,408,3819,4340
2001,357,108,3789,1105
2001,31,113,318,1154
2001,14,301,142,3212
2001,382,408,4060,4340
2001,113,108,1154,1105
2001,408,301,4340,3212
2001,108,301,1105,3212
2001,426,12,4511,127
2001,265,48,2809,517
2001,2,54,13,573
2001,137,74,1410,767
2001,287,76,3051,785
2001,197,125,2053,1263
2001,185,126,1923,1285
2001,361,128,3819,1308
2001,77,177,791,1844
2001,408,182,4340,1892
2001,244,228,2546,2375
2001,142,238,1473,2488
2001,72,252,743,2661
2001,120,320,1210,3390
2001,323,346,3418,3683
2001,41,351,444,3743
2001,279,382,2968,4060
2001,177,48,1844,517
2001,320,76,3390,785
2001,351,125,3743,1263
2001,346,126,3683,1285
2001,167,182,1741,1892
2001,117,208,1189,2167
2001,74,238,767,2488
2001,12,252,127,2661
2001,54,259,573,2742
2001,356,382,3779,4060
2001,182,76,1892,785
2001,125,126,1263,1285
2001,48,128,517,1308
2001,382,228,4060,2375
2001,259,238,2742,2488
2001,208,242,2167,2524
2001,163,423,1692,4472
2001,126,128,1285,1308
2001,76,228,785,2375
2001,242,423,2524,4472
2001,238,128,2488,1308
2001,423,228,4472,2375
2001,228,128,2375,1308
2001,355,2,3771,13
2001,361,12,3819,127
2001,177,53,1844,565
2001,113,55,1154,580
2001,346,76,3683,785
2001,325,142,3436,1473
2001,41,163,444,1692
2001,185,167,1923,1741
2001,97,182,998,1892
2001,323,197,3418,2053
2001,311,208,3296,2167
2001,362,238,3825,2488
2001,108,242,1105,2524
2001,117,265,1189,2809
2001,228,279,2375,2968
2001,426,320,4511,3390
2001,125,382,1263,4060
2001,72,408,743,4340
2001,126,421,1285,4455
2001,167,12,1741,127
2001,408,77,4340,791
2001,242,128,2524,1308
2001,351,142,3743,1473
2001,55,163,580,1692
2001,421,182,4455,1892
